timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-02-11,1600.9800,1609.2900,1586.0000,1591.0000,1591.0000,3289661,0.0000,1.0000
2019-02-08,1586.0000,1588.5900,1566.7600,1588.2200,1588.2200,5657457,0.0000,1.0000
2019-02-07,1625.0000,1625.5400,1592.9100,1614.3700,1614.3700,4626589,0.0000,1.0000
2019-02-06,1670.7500,1672.2600,1633.3400,1640.2600,1640.2600,3939883,0.0000,1.0000
2019-02-05,1643.3400,1665.2600,1642.5000,1658.8100,1658.8100,4453105,0.0000,1.0000
2019-02-04,1623.0000,1649.6300,1613.5000,1633.3100,1633.3100,4929187,0.0000,1.0000
2019-02-01,1638.8800,1673.0600,1622.0100,1626.2300,1626.2300,11506213,0.0000,1.0000
2019-01-31,1692.8500,1736.4100,1679.0800,1718.7300,1718.7300,10910338,0.0000,1.0000
2019-01-30,1623.0000,1676.9500,1619.6800,1670.4300,1670.4300,5783822,0.0000,1.0000
2019-01-29,1631.2700,1632.3800,1590.7200,1593.8800,1593.8800,4632782,0.0000,1.0000
2019-01-28,1643.5900,1645.0000,1614.0900,1637.8900,1637.8900,4837711,0.0000,1.0000
2019-01-25,1670.5000,1683.4800,1661.6100,1670.5700,1670.5700,4959679,0.0000,1.0000
2019-01-24,1641.0700,1657.2600,1631.7800,1654.9300,1654.9300,4089943,0.0000,1.0000
2019-01-23,1656.0000,1657.4300,1612.0000,1640.0200,1640.0200,5225212,0.0000,1.0000
2019-01-22,1681.0000,1681.8700,1610.2000,1632.1700,1632.1700,6416796,0.0000,1.0000
2019-01-18,1712.0000,1716.2000,1691.5400,1696.2000,1696.2000,6020503,0.0000,1.0000
2019-01-17,1680.0000,1700.1700,1677.5000,1693.2200,1693.2200,4208875,0.0000,1.0000
2019-01-16,1684.2200,1705.0000,1675.8800,1683.7800,1683.7800,6366864,0.0000,1.0000
2019-01-15,1632.0000,1675.1600,1626.0100,1674.5600,1674.5600,5998510,0.0000,1.0000
2019-01-14,1615.0000,1648.2000,1595.1500,1617.2100,1617.2100,6005888,0.0000,1.0000
2019-01-11,1640.5500,1660.2900,1636.2200,1640.5600,1640.5600,4686222,0.0000,1.0000
2019-01-10,1641.0100,1663.2500,1621.6200,1656.2200,1656.2200,6507693,0.0000,1.0000
2019-01-09,1652.9800,1667.8000,1641.4000,1659.4200,1659.4200,6348801,0.0000,1.0000
2019-01-08,1664.6900,1676.6100,1616.6100,1656.5800,1656.5800,8881428,0.0000,1.0000
2019-01-07,1602.3100,1634.5600,1589.1800,1629.5100,1629.5100,7993213,0.0000,1.0000
2019-01-04,1530.0000,1594.0000,1518.3100,1575.3900,1575.3900,9182575,0.0000,1.0000
2019-01-03,1520.0100,1538.0000,1497.1100,1500.2800,1500.2800,6975572,0.0000,1.0000
2019-01-02,1465.2000,1553.3600,1460.9300,1539.1300,1539.1300,7983103,0.0000,1.0000
2018-12-31,1510.8000,1520.7600,1487.0000,1501.9700,1501.9700,6954507,0.0000,1.0000
2018-12-28,1473.3500,1513.4700,1449.0000,1478.0200,1478.0200,8828950,0.0000,1.0000
2018-12-27,1454.2000,1469.0000,1390.3100,1461.6400,1461.6400,9722034,0.0000,1.0000
2018-12-26,1368.8900,1473.1600,1363.0100,1470.9000,1470.9000,10411801,0.0000,1.0000
2018-12-24,1346.0000,1396.0300,1307.0000,1343.9600,1343.9600,7219996,0.0000,1.0000
2018-12-21,1464.9900,1480.0000,1363.9600,1377.4500,1377.4500,13640320,0.0000,1.0000
2018-12-20,1484.0000,1509.5000,1432.6900,1460.8300,1460.8300,9991833,0.0000,1.0000
2018-12-19,1543.0500,1584.5300,1483.1800,1495.0800,1495.0800,8792189,0.0000,1.0000
2018-12-18,1540.0000,1567.5500,1523.0100,1551.4800,1551.4800,6522975,0.0000,1.0000
2018-12-17,1566.0000,1576.1300,1505.0100,1520.9100,1520.9100,8829762,0.0000,1.0000
2018-12-14,1638.0000,1642.5700,1585.0000,1591.9100,1591.9100,6367163,0.0000,1.0000
2018-12-13,1680.0000,1692.1200,1641.5000,1658.3800,1658.3800,5271162,0.0000,1.0000
2018-12-12,1669.0000,1704.9900,1660.2700,1663.5400,1663.5400,6597968,0.0000,1.0000
2018-12-11,1678.0000,1679.4700,1619.6000,1643.2400,1643.2400,6244695,0.0000,1.0000
2018-12-10,1623.8400,1657.9900,1590.8700,1641.0300,1641.0300,7494808,0.0000,1.0000
2018-12-07,1705.0700,1718.9300,1625.4600,1629.1300,1629.1300,7576132,0.0000,1.0000
2018-12-06,1614.8700,1701.0500,1609.8500,1699.1900,1699.1900,8789394,0.0000,1.0000
2018-12-04,1756.0000,1770.3400,1665.0000,1668.4000,1668.4000,8694455,0.0000,1.0000
2018-12-03,1769.4600,1778.3400,1730.0000,1772.3600,1772.3600,6862160,0.0000,1.0000
2018-11-30,1679.5000,1696.0000,1666.5000,1690.1700,1690.1700,5761761,0.0000,1.0000
2018-11-29,1674.9900,1689.9900,1652.3300,1673.5700,1673.5700,6613243,0.0000,1.0000
2018-11-28,1613.9200,1681.4500,1601.2100,1677.7500,1677.7500,8458738,0.0000,1.0000
2018-11-27,1575.9900,1597.6500,1558.0100,1581.4200,1581.4200,5783227,0.0000,1.0000
2018-11-26,1539.0000,1584.8100,1524.2200,1581.3300,1581.3300,6257716,0.0000,1.0000
2018-11-23,1517.0000,1536.2000,1501.8100,1502.0600,1502.0600,2707642,0.0000,1.0000
2018-11-21,1542.9900,1550.0000,1515.0000,1516.7300,1516.7300,5716800,0.0000,1.0000
2018-11-20,1437.5000,1534.7500,1420.0000,1495.4600,1495.4600,10878823,0.0000,1.0000
2018-11-19,1577.0100,1581.1900,1503.3600,1512.2900,1512.2900,7789981,0.0000,1.0000
2018-11-16,1587.5000,1614.4800,1573.1200,1593.4100,1593.4100,6066080,0.0000,1.0000
2018-11-15,1581.0100,1624.8200,1546.5100,1619.4400,1619.4400,8427337,0.0000,1.0000
2018-11-14,1656.3200,1673.0000,1597.0700,1599.0100,1599.0100,6486891,0.0000,1.0000
2018-11-13,1649.2900,1677.0600,1613.7500,1631.1700,1631.1700,5933271,0.0000,1.0000
2018-11-12,1698.2400,1708.5500,1630.0100,1636.8500,1636.8500,6806245,0.0000,1.0000
2018-11-09,1732.5000,1743.9200,1701.8700,1712.4300,1712.4300,5902186,0.0000,1.0000
2018-11-08,1755.0000,1784.0000,1725.1100,1754.9100,1754.9100,6534866,0.0000,1.0000
2018-11-07,1673.0000,1759.2300,1664.0800,1755.4900,1755.4900,8192234,0.0000,1.0000
2018-11-06,1618.3500,1665.0000,1614.5500,1642.8100,1642.8100,4257353,0.0000,1.0000
2018-11-05,1657.5700,1658.0900,1596.3600,1627.8000,1627.8000,5624727,0.0000,1.0000
2018-11-02,1678.5900,1697.4400,1651.8300,1665.5300,1665.5300,6955548,0.0000,1.0000
2018-11-01,1623.5300,1670.4500,1598.4400,1665.5300,1665.5300,8135539,0.0000,1.0000
2018-10-31,1569.9900,1623.9100,1565.0900,1598.0100,1598.0100,9390211,0.0000,1.0000
2018-10-30,1486.1600,1540.9900,1476.3600,1530.4200,1530.4200,12460086,0.0000,1.0000
2018-10-29,1660.0000,1665.7400,1495.0000,1538.8800,1538.8800,13866077,0.0000,1.0000
2018-10-26,1649.5900,1698.4600,1603.0000,1642.8100,1642.8100,14963783,0.0000,1.0000
2018-10-25,1703.3400,1794.8100,1692.0100,1782.1700,1782.1700,10285742,0.0000,1.0000
2018-10-24,1773.7000,1777.7100,1656.5600,1664.2000,1664.2000,6928383,0.0000,1.0000
2018-10-23,1742.2400,1776.3400,1714.0000,1768.7000,1768.7000,6723913,0.0000,1.0000
2018-10-22,1784.0000,1809.5000,1756.0000,1789.3000,1789.3000,4500015,0.0000,1.0000
2018-10-19,1785.1600,1809.1000,1753.0000,1764.0300,1764.0300,5907246,0.0000,1.0000
2018-10-18,1821.4900,1830.1500,1767.8700,1770.7200,1770.7200,5873995,0.0000,1.0000
2018-10-17,1842.7900,1845.0000,1807.0000,1831.7300,1831.7300,5295177,0.0000,1.0000
2018-10-16,1783.5000,1823.8800,1761.5500,1819.9600,1819.9600,5859918,0.0000,1.0000
2018-10-15,1795.0000,1795.0500,1734.2300,1760.9500,1760.9500,6437162,0.0000,1.0000
2018-10-12,1808.0000,1808.9500,1742.5300,1788.6100,1788.6100,9444587,0.0000,1.0000
2018-10-11,1724.0000,1755.4000,1685.1000,1719.3600,1719.3600,13935872,0.0000,1.0000
2018-10-10,1857.8900,1858.5600,1754.4100,1755.2500,1755.2500,10988855,0.0000,1.0000
2018-10-09,1859.9900,1896.6800,1852.3200,1870.3200,1870.3200,4772866,0.0000,1.0000
2018-10-08,1874.0000,1902.0000,1830.6600,1864.4200,1864.4200,7393199,0.0000,1.0000
2018-10-05,1917.9900,1929.0800,1862.8300,1889.6500,1889.6500,6822327,0.0000,1.0000
2018-10-04,1949.0000,1956.0000,1896.5700,1909.4200,1909.4200,7256973,0.0000,1.0000
2018-10-03,1981.7000,1989.7000,1949.8100,1952.7600,1952.7600,5253131,0.0000,1.0000
2018-10-02,1999.9900,2013.3900,1965.7700,1971.3100,1971.3100,5400749,0.0000,1.0000
2018-10-01,2021.9900,2033.1900,2003.6000,2004.3600,2004.3600,3468285,0.0000,1.0000
2018-09-28,2004.4100,2026.5200,1996.4600,2003.0000,2003.0000,4085135,0.0000,1.0000
2018-09-27,1993.2400,2016.1600,1988.5800,2012.9800,2012.9800,4329391,0.0000,1.0000
